index ,code        ,current     ,time
 6437 ,688596.XSHG ,    38.18   ,2024-03-19 15:00:00
 6438 ,688597.XSHG ,     9.1    ,2024-03-19 15:00:00
 6439 ,688598.XSHG ,    56.39   ,2024-03-19 15:00:00
 6440 ,688599.XSHG ,    26.09   ,2024-03-19 15:00:00
 6441 ,688600.XSHG ,    19.03   ,2024-03-19 15:00:00
 6442 ,688601.XSHG ,    53.6    ,2024-03-19 15:00:00
 6443 ,688602.XSHG ,     8.9    ,2024-03-19 15:00:00
 6444 ,688603.XSHG ,    52.42   ,2024-03-19 15:00:00
 6445 ,688606.XSHG ,    62.33   ,2024-03-19 15:00:00
 6446 ,688607.XSHG ,    15.43   ,2024-03-19 15:00:00
 6447 ,688608.XSHG ,   114.36   ,2024-03-19 15:00:00
 6448 ,688609.XSHG ,    13.85   ,2024-03-19 15:00:00
 6449 ,688610.XSHG ,    39.6    ,2024-03-19 15:00:00
 6450 ,688611.XSHG ,    31.55   ,2024-03-19 15:00:00
 6451 ,688612.XSHG ,    37.85   ,2024-03-19 15:00:00
 6452 ,688613.XSHG ,    16.43   ,2024-03-19 15:00:00
 6453 ,688616.XSHG ,    10.7    ,2024-03-19 15:00:00
 6454 ,688617.XSHG ,   438.82   ,2024-03-19 15:00:00
 6455 ,688618.XSHG ,    45.02   ,2024-03-19 15:00:00
 6456 ,688619.XSHG ,    10.27   ,2024-03-19 15:00:00
 6457 ,688620.XSHG ,     9.57   ,2024-03-19 15:00:00
 6458 ,688621.XSHG ,    61.96   ,2024-03-19 15:00:00
 6459 ,688622.XSHG ,    22.66   ,2024-03-19 15:00:00
 6460 ,688623.XSHG ,    62.05   ,2024-03-19 15:00:00
 6461 ,688625.XSHG ,    35.05   ,2024-03-19 15:00:00
 6462 ,688626.XSHG ,    47.92   ,2024-03-19 15:00:00
 6463 ,688627.XSHG ,    73.8    ,2024-03-19 15:00:00
 6464 ,688628.XSHG ,    43.79   ,2024-03-19 15:00:00
 6465 ,688629.XSHG ,    29.03   ,2024-03-19 15:00:00
 6466 ,688630.XSHG ,    69.7    ,2024-03-19 15:00:00
 6467 ,688631.XSHG ,    51.82   ,2024-03-19 15:00:00
 6468 ,688633.XSHG ,    25.05   ,2024-03-19 15:00:00
 6469 ,688636.XSHG ,    48.05   ,2024-03-19 15:00:00
 6470 ,688638.XSHG ,    47.75   ,2024-03-19 15:00:00
 6471 ,688639.XSHG ,   115.47   ,2024-03-19 15:00:00
 6472 ,688646.XSHG ,    32.03   ,2024-03-19 15:00:00
 6473 ,688648.XSHG ,    25.12   ,2024-03-19 15:00:00
 6474 ,688651.XSHG ,    35.67   ,2024-03-19 15:00:00
 6475 ,688652.XSHG ,    49.38   ,2024-03-19 15:00:00
 6476 ,688653.XSHG ,    14.95   ,2024-03-19 15:00:00
 6477 ,688655.XSHG ,    10.84   ,2024-03-19 15:00:00
 6478 ,688656.XSHG ,    27.2    ,2024-03-19 15:00:00
 6479 ,688657.XSHG ,    69.4    ,2024-03-19 15:00:00
 6480 ,688658.XSHG ,    18.01   ,2024-03-19 15:00:00
 6481 ,688659.XSHG ,     8.09   ,2024-03-19 15:00:00
 6482 ,688660.XSHG ,     4.04   ,2024-03-19 15:00:00
 6483 ,688661.XSHG ,    41.96   ,2024-03-19 15:00:00
 6484 ,688662.XSHG ,    28.15   ,2024-03-19 15:00:00
 6485 ,688663.XSHG ,    23.19   ,2024-03-19 15:00:00
 6486 ,688665.XSHG ,    56.88   ,2024-03-19 15:00:00
 6487 ,688667.XSHG ,    56.03   ,2024-03-19 15:00:00
 6488 ,688668.XSHG ,    57.96   ,2024-03-19 15:00:00
 6489 ,688669.XSHG ,    14.05   ,2024-03-19 15:00:00
 6490 ,688670.XSHG ,    20.35   ,2024-03-19 15:00:00
 6491 ,688671.XSHG ,    26.75   ,2024-03-19 15:00:00
 6492 ,688676.XSHG ,    43.61   ,2024-03-19 15:00:00
 6493 ,688677.XSHG ,    55.78   ,2024-03-19 15:00:00
 6494 ,688678.XSHG ,    16.1    ,2024-03-19 15:00:00
 6495 ,688679.XSHG ,     9.63   ,2024-03-19 15:00:00
 6496 ,688680.XSHG ,    56.48   ,2024-03-19 15:00:00
 6497 ,688681.XSHG ,    11.32   ,2024-03-19 15:00:00
 6498 ,688682.XSHG ,    33.78   ,2024-03-19 15:00:00
 6499 ,688683.XSHG ,    19.08   ,2024-03-19 15:00:00
 6500 ,688685.XSHG ,    42.8    ,2024-03-19 15:00:00
 6501 ,688686.XSHG ,    88.53   ,2024-03-19 15:00:00
 6502 ,688687.XSHG ,    33.03   ,2024-03-19 15:00:00
 6503 ,688689.XSHG ,    20.3    ,2024-03-19 15:00:00
 6504 ,688690.XSHG ,    23.48   ,2024-03-19 15:00:00
 6505 ,688693.XSHG ,    32.1    ,2024-03-19 15:00:00
 6506 ,688695.XSHG ,    44.47   ,2024-03-19 15:00:00
 6507 ,688696.XSHG ,    93.39   ,2024-03-19 15:00:00
 6508 ,688697.XSHG ,    20.98   ,2024-03-19 15:00:00
 6509 ,688698.XSHG ,    31.66   ,2024-03-19 15:00:00
 6510 ,688699.XSHG ,    31.79   ,2024-03-19 15:00:00
 6511 ,688700.XSHG ,    39.23   ,2024-03-19 15:00:00
 6512 ,688701.XSHG ,     6.21   ,2024-03-19 15:00:00
 6513 ,688702.XSHG ,    42.24   ,2024-03-19 15:00:00
 6514 ,688707.XSHG ,    14.9    ,2024-03-19 15:00:00
 6515 ,688709.XSHG ,    23.44   ,2024-03-19 15:00:00
 6516 ,688711.XSHG ,    33.54   ,2024-03-19 15:00:00
 6517 ,688716.XSHG ,    31.97   ,2024-03-19 15:00:00
 6518 ,688717.XSHG ,    78.22   ,2024-03-19 15:00:00
 6519 ,688718.XSHG ,    11.98   ,2024-03-19 15:00:00
 6520 ,688719.XSHG ,    56.16   ,2024-03-19 15:00:00
 6521 ,688720.XSHG ,    44.13   ,2024-03-19 15:00:00
 6522 ,688722.XSHG ,    12.56   ,2024-03-19 15:00:00
 6523 ,688728.XSHG ,    18.82   ,2024-03-19 15:00:00
 6524 ,688733.XSHG ,    23.4    ,2024-03-19 15:00:00
 6525 ,688737.XSHG ,    23.99   ,2024-03-19 15:00:00
 6526 ,688739.XSHG ,    28.76   ,2024-03-19 15:00:00
 6527 ,688766.XSHG ,    94.37   ,2024-03-19 15:00:00
 6528 ,688767.XSHG ,    26.57   ,2024-03-19 15:00:00
 6529 ,688768.XSHG ,    32.51   ,2024-03-19 15:00:00
 6530 ,688772.XSHG ,    14.19   ,2024-03-19 15:00:00
 6531 ,688776.XSHG ,    66.82   ,2024-03-19 15:00:00
 6532 ,688777.XSHG ,    46.48   ,2024-03-19 15:00:00
 6533 ,688778.XSHG ,    35.93   ,2024-03-19 15:00:00
 6534 ,688779.XSHG ,     6.04   ,2024-03-19 15:00:00
 6535 ,688786.XSHG ,    39.48   ,2024-03-19 15:00:00
 6536 ,688787.XSHG ,    71.01   ,2024-03-19 15:00:00
 6537 ,688788.XSHG ,    30.61   ,2024-03-19 15:00:00
 6538 ,688789.XSHG ,   104.8    ,2024-03-19 15:00:00
 6539 ,688793.XSHG ,    30.0    ,2024-03-19 15:00:00
 6540 ,688798.XSHG ,    61.23   ,2024-03-19 15:00:00
 6541 ,688799.XSHG ,    49.35   ,2024-03-19 15:00:00
 6542 ,688800.XSHG ,    32.96   ,2024-03-19 15:00:00
 6543 ,688819.XSHG ,    29.84   ,2024-03-19 15:00:00
 6544 ,688981.XSHG ,    47.22   ,2024-03-19 15:00:00
 6545 ,689009.XSHG ,    32.65   ,2024-03-19 15:00:00
 6546 ,A2405.XDCE  ,  4739.0    ,2024-03-19 15:00:00
 6547 ,A2407.XDCE  ,  4721.0    ,2024-03-19 15:00:00
 6548 ,A2409.XDCE  ,  4689.0    ,2024-03-19 15:00:00
 6549 ,A2411.XDCE  ,  4641.0    ,2024-03-19 15:00:00
 6550 ,A2501.XDCE  ,  4618.0    ,2024-03-19 15:00:00
 6551 ,A2503.XDCE  ,  4609.0    ,2024-03-19 15:00:00
 6552 ,A8888.XDCE  ,  4727.334  ,2024-03-19 15:00:00
 6553 ,A9999.XDCE  ,  4739.0    ,2024-03-19 15:00:00
 6554 ,AG2404.XSGE ,  6301.0    ,2024-03-19 15:00:00
 6555 ,AG2405.XSGE ,  6299.0    ,2024-03-19 15:00:00
 6556 ,AG2406.XSGE ,  6305.0    ,2024-03-19 15:00:00
 6557 ,AG2407.XSGE ,  6307.0    ,2024-03-19 15:00:00
 6558 ,AG2408.XSGE ,  6305.0    ,2024-03-19 15:00:00
 6559 ,AG2409.XSGE ,  6308.0    ,2024-03-19 15:00:00
 6560 ,AG2410.XSGE ,  6308.0    ,2024-03-19 15:00:00
 6561 ,AG2411.XSGE ,  6303.0    ,2024-03-19 15:00:00
 6562 ,AG2412.XSGE ,  6306.0    ,2024-03-19 15:00:00
 6563 ,AG2501.XSGE ,  6306.0    ,2024-03-19 15:00:00
 6564 ,AG2502.XSGE ,  6309.0    ,2024-03-19 15:00:00
 6565 ,AG2503.XSGE ,  6315.0    ,2024-03-19 15:00:00
 6566 ,AG8888.XSGE ,  6304.947  ,2024-03-19 15:00:00
 6567 ,AG9999.XSGE ,  6305.0    ,2024-03-19 15:00:00
 6568 ,AL2404.XSGE , 19215.0    ,2024-03-19 15:00:00
 6569 ,AL2405.XSGE , 19215.0    ,2024-03-19 15:00:00
 6570 ,AL2406.XSGE , 19190.0    ,2024-03-19 15:00:00
 6571 ,AL2407.XSGE , 19135.0    ,2024-03-19 15:00:00
 6572 ,AL2408.XSGE , 19090.0    ,2024-03-19 15:00:00
 6573 ,AL2409.XSGE , 19055.0    ,2024-03-19 15:00:00
 6574 ,AL2410.XSGE , 19015.0    ,2024-03-19 15:00:00
 6575 ,AL2411.XSGE , 18965.0    ,2024-03-19 15:00:00
 6576 ,AL2412.XSGE , 18935.0    ,2024-03-19 15:00:00
 6577 ,AL2501.XSGE , 18865.0    ,2024-03-19 15:00:00
 6578 ,AL2502.XSGE , 18865.0    ,2024-03-19 15:00:00
 6579 ,AL2503.XSGE , 18845.0    ,2024-03-19 15:00:00
 6580 ,AL8888.XSGE , 19188.955  ,2024-03-19 15:00:00
 6581 ,AL9999.XSGE , 19215.0    ,2024-03-19 15:00:00
 6582 ,AO2404.XSGE ,  3313.0    ,2024-03-19 15:00:00
 6583 ,AO2405.XSGE ,  3313.0    ,2024-03-19 15:00:00
 6584 ,AO2406.XSGE ,  3299.0    ,2024-03-19 15:00:00
 6585 ,AO2407.XSGE ,  3286.0    ,2024-03-19 15:00:00
 6586 ,AO2408.XSGE ,  3272.0    ,2024-03-19 15:00:00
 6587 ,AO2409.XSGE ,  3267.0    ,2024-03-19 15:00:00
 6588 ,AO2410.XSGE ,  3282.0    ,2024-03-19 15:00:00
 6589 ,AO2411.XSGE ,  3216.0    ,2024-03-19 15:00:00
 6590 ,AO2412.XSGE ,  3223.0    ,2024-03-19 15:00:00
 6591 ,AO2501.XSGE ,  3218.0    ,2024-03-19 15:00:00
 6592 ,AO2502.XSGE ,  3222.0    ,2024-03-19 15:00:00
 6593 ,AO2503.XSGE ,  3180.0    ,2024-03-19 15:00:00
 6594 ,AO8888.XSGE ,  3311.782  ,2024-03-19 15:00:00
 6595 ,AO9999.XSGE ,  3313.0    ,2024-03-19 15:00:00
 6596 ,AP2404.XZCE ,  7425.0    ,2024-03-19 15:00:00
 6597 ,AP2405.XZCE ,  7860.0    ,2024-03-19 15:00:00
 6598 ,AP2410.XZCE ,  8405.0    ,2024-03-19 15:00:00
 6599 ,AP2411.XZCE ,  8040.0    ,2024-03-19 15:00:00
 6600 ,AP2412.XZCE ,  8142.0    ,2024-03-19 15:00:00
 6601 ,AP2501.XZCE ,  8237.0    ,2024-03-19 15:00:00
 6602 ,AP2503.XZCE ,  8250.0    ,2024-03-19 15:00:00
 6603 ,AP8888.XZCE ,  7917.209  ,2024-03-19 15:00:00
 6604 ,AP9999.XZCE ,  7860.0    ,2024-03-19 15:00:00
 6605 ,AU2404.XSGE ,   504.36   ,2024-03-19 15:00:00
 6606 ,AU2405.XSGE ,   504.06   ,2024-03-19 15:00:00
 6607 ,AU2406.XSGE ,   505.22   ,2024-03-19 15:00:00
 6608 ,AU2408.XSGE ,   506.02   ,2024-03-19 15:00:00
 6609 ,AU2410.XSGE ,   507.04   ,2024-03-19 15:00:00
 6610 ,AU2412.XSGE ,   508.04   ,2024-03-19 15:00:00
 6611 ,AU2502.XSGE ,   509.22   ,2024-03-19 15:00:00
 6612 ,AU2504.XSGE ,   509.94   ,2024-03-19 15:00:00
 6613 ,AU8888.XSGE ,   505.649  ,2024-03-19 15:00:00
 6614 ,AU9999.XSGE ,   505.22   ,2024-03-19 15:00:00
 6615 ,B2404.XDCE  ,  3893.0    ,2024-03-19 15:00:00
 6616 ,B2405.XDCE  ,  3880.0    ,2024-03-19 15:00:00
 6617 ,B2406.XDCE  ,  3838.0    ,2024-03-19 15:00:00
 6618 ,B2407.XDCE  ,  3825.0    ,2024-03-19 15:00:00
 6619 ,B2408.XDCE  ,  3876.0    ,2024-03-19 15:00:00
 6620 ,B2409.XDCE  ,  3886.0    ,2024-03-19 15:00:00
 6621 ,B2410.XDCE  ,  3895.0    ,2024-03-19 15:00:00
 6622 ,B2411.XDCE  ,  3887.0    ,2024-03-19 15:00:00
 6623 ,B2412.XDCE  ,  3908.0    ,2024-03-19 15:00:00
 6624 ,B2501.XDCE  ,  3903.0    ,2024-03-19 15:00:00
 6625 ,B2502.XDCE  ,  3900.0    ,2024-03-19 15:00:00
 6626 ,B2503.XDCE  ,  3870.0    ,2024-03-19 15:00:00
 6627 ,B8888.XDCE  ,  3876.706  ,2024-03-19 15:00:00
 6628 ,B9999.XDCE  ,  3880.0    ,2024-03-19 15:00:00
 6629 ,BB2404.XDCE ,   400.0    ,2024-03-19 15:00:00
 6630 ,BB2405.XDCE ,   400.0    ,2024-03-19 15:00:00
 6631 ,BB2406.XDCE ,   400.0    ,2024-03-19 15:00:00
 6632 ,BB2407.XDCE ,   400.0    ,2024-03-19 15:00:00
 6633 ,BB2408.XDCE ,   400.0    ,2024-03-19 15:00:00
 6634 ,BB2409.XDCE ,   400.0    ,2024-03-19 15:00:00
 6635 ,BB2410.XDCE ,   400.0    ,2024-03-19 15:00:00
 6636 ,BB2411.XDCE ,   400.0    ,2024-03-19 15:00:00
 6637 ,BB2412.XDCE ,   400.0    ,2024-03-19 15:00:00
 6638 ,BB2501.XDCE ,   400.0    ,2024-03-19 15:00:00
 6639 ,BB2502.XDCE ,   400.0    ,2024-03-19 15:00:00
 6640 ,BB2503.XDCE ,   400.0    ,2024-03-19 15:00:00
 6641 ,BB8888.XDCE ,   400.0    ,2024-03-19 15:00:00
 6642 ,BB9999.XDCE ,   400.0    ,2024-03-19 15:00:00
 6643 ,BC2404.XINE , 64810.0    ,2024-03-19 15:00:00
 6644 ,BC2405.XINE , 65010.0    ,2024-03-19 15:00:00
 6645 ,BC2406.XINE , 65100.0    ,2024-03-19 15:00:00
 6646 ,BC2407.XINE , 64910.0    ,2024-03-19 15:00:00
 6647 ,BC2408.XINE , 64700.0    ,2024-03-19 15:00:00
 6648 ,BC2409.XINE , 61530.0    ,2024-03-19 15:00:00
 6649 ,BC2410.XINE , 63010.0    ,2024-03-19 15:00:00
 6650 ,BC2411.XINE , 62840.0    ,2024-03-19 15:00:00
 6651 ,BC2412.XINE , 62720.0    ,2024-03-19 15:00:00
 6652 ,BC2501.XINE , 60880.0    ,2024-03-19 15:00:00
 6653 ,BC2502.XINE , 63230.0    ,2024-03-19 15:00:00
 6654 ,BC2503.XINE , 63230.0    ,2024-03-19 15:00:00
 6655 ,BC8888.XINE , 64948.105  ,2024-03-19 15:00:00
 6656 ,BC9999.XINE , 65010.0    ,2024-03-19 15:00:00
 6657 ,BR2404.XSGE , 13900.0    ,2024-03-19 15:00:00
 6658 ,BR2405.XSGE , 13960.0    ,2024-03-19 15:00:00
 6659 ,BR2406.XSGE , 13895.0    ,2024-03-19 15:00:00
 6660 ,BR2407.XSGE , 14095.0    ,2024-03-19 15:00:00
 6661 ,BR2408.XSGE , 14050.0    ,2024-03-19 15:00:00
 6662 ,BR2409.XSGE , 13970.0    ,2024-03-19 15:00:00
 6663 ,BR2410.XSGE , 13895.0    ,2024-03-19 15:00:00
 6664 ,BR2411.XSGE , 13870.0    ,2024-03-19 15:00:00
 6665 ,BR2412.XSGE , 14125.0    ,2024-03-19 15:00:00
 6666 ,BR2501.XSGE , 13915.0    ,2024-03-19 15:00:00
 6667 ,BR2502.XSGE , 13725.0    ,2024-03-19 15:00:00
 6668 ,BR2503.XSGE , 13700.0    ,2024-03-19 15:00:00
 6669 ,BR8888.XSGE , 13944.474  ,2024-03-19 15:00:00
 6670 ,BR9999.XSGE , 13960.0    ,2024-03-19 15:00:00
 6671 ,BU2404.XSGE ,  3630.0    ,2024-03-19 15:00:00
 6672 ,BU2405.XSGE ,  3686.0    ,2024-03-19 15:00:00
 6673 ,BU2406.XSGE ,  3696.0    ,2024-03-19 15:00:00
 6674 ,BU2407.XSGE ,  3705.0    ,2024-03-19 15:00:00
 6675 ,BU2408.XSGE ,  3705.0    ,2024-03-19 15:00:00
 6676 ,BU2409.XSGE ,  3700.0    ,2024-03-19 15:00:00
 6677 ,BU2410.XSGE ,  3700.0    ,2024-03-19 15:00:00
 6678 ,BU2411.XSGE ,  3680.0    ,2024-03-19 15:00:00
 6679 ,BU2412.XSGE ,  3661.0    ,2024-03-19 15:00:00
 6680 ,BU2501.XSGE ,  3661.0    ,2024-03-19 15:00:00
 6681 ,BU2502.XSGE ,  3618.0    ,2024-03-19 15:00:00
 6682 ,BU2503.XSGE ,  3652.0    ,2024-03-19 15:00:00
 6683 ,BU2506.XSGE ,  3652.0    ,2024-03-19 15:00:00
 6684 ,BU2509.XSGE ,  3641.0    ,2024-03-19 15:00:00
 6685 ,BU2512.XSGE ,  3630.0    ,2024-03-19 15:00:00
 6686 ,BU2603.XSGE ,  3597.0    ,2024-03-19 15:00:00
 6687 ,BU8888.XSGE ,  3693.636  ,2024-03-19 15:00:00
 6688 ,BU9999.XSGE ,  3696.0    ,2024-03-19 15:00:00
 6689 ,C2405.XDCE  ,  2420.0    ,2024-03-19 15:00:00
 6690 ,C2407.XDCE  ,  2447.0    ,2024-03-19 15:00:00
 6691 ,C2409.XDCE  ,  2455.0    ,2024-03-19 15:00:00
 6692 ,C2411.XDCE  ,  2418.0    ,2024-03-19 15:00:00
 6693 ,C2501.XDCE  ,  2403.0    ,2024-03-19 15:00:00
 6694 ,C2503.XDCE  ,  2405.0    ,2024-03-19 15:00:00
 6695 ,C8888.XDCE  ,  2429.959  ,2024-03-19 15:00:00
 6696 ,C9999.XDCE  ,  2420.0    ,2024-03-19 15:00:00
 6697 ,CF2405.XZCE , 15980.0    ,2024-03-19 15:00:00
 6698 ,CF2407.XZCE , 16030.0    ,2024-03-19 15:00:00
 6699 ,CF2409.XZCE , 16150.0    ,2024-03-19 15:00:00
 6700 ,CF2411.XZCE , 16150.0    ,2024-03-19 15:00:00
 6701 ,CF2501.XZCE , 16005.0    ,2024-03-19 15:00:00
 6702 ,CF2503.XZCE , 16020.0    ,2024-03-19 15:00:00
 6703 ,CF8888.XZCE , 16017.5    ,2024-03-19 15:00:00
 6704 ,CF9999.XZCE , 15980.0    ,2024-03-19 15:00:00
 6705 ,CJ2405.XZCE , 12460.0    ,2024-03-19 15:00:00
 6706 ,CJ2407.XZCE , 12650.0    ,2024-03-19 15:00:00
 6707 ,CJ2409.XZCE , 12840.0    ,2024-03-19 15:00:00
 6708 ,CJ2412.XZCE , 13230.0    ,2024-03-19 15:00:00
 6709 ,CJ2501.XZCE , 13280.0    ,2024-03-19 15:00:00
 6710 ,CJ2503.XZCE , 13375.0    ,2024-03-19 15:00:00
 6711 ,CJ8888.XZCE , 12656.836  ,2024-03-19 15:00:00
 6712 ,CJ9999.XZCE , 12460.0    ,2024-03-19 15:00:00
 6713 ,CS2405.XDCE ,  2845.0    ,2024-03-19 15:00:00
 6714 ,CS2407.XDCE ,  2834.0    ,2024-03-19 15:00:00
 6715 ,CS2409.XDCE ,  2858.0    ,2024-03-19 15:00:00
 6716 ,CS2411.XDCE ,  2816.0    ,2024-03-19 15:00:00
 6717 ,CS2501.XDCE ,  2819.0    ,2024-03-19 15:00:00
 6718 ,CS2503.XDCE ,  2829.0    ,2024-03-19 15:00:00
 6719 ,CS8888.XDCE ,  2843.877  ,2024-03-19 15:00:00
 6720 ,CS9999.XDCE ,  2845.0    ,2024-03-19 15:00:00
 6721 ,CU2404.XSGE , 72770.0    ,2024-03-19 15:00:00
 6722 ,CU2405.XSGE , 72920.0    ,2024-03-19 15:00:00
 6723 ,CU2406.XSGE , 73000.0    ,2024-03-19 15:00:00
 6724 ,CU2407.XSGE , 73000.0    ,2024-03-19 15:00:00
 6725 ,CU2408.XSGE , 73050.0    ,2024-03-19 15:00:00
 6726 ,CU2409.XSGE , 72970.0    ,2024-03-19 15:00:00
 6727 ,CU2410.XSGE , 72910.0    ,2024-03-19 15:00:00
 6728 ,CU2411.XSGE , 72620.0    ,2024-03-19 15:00:00
 6729 ,CU2412.XSGE , 72810.0    ,2024-03-19 15:00:00
 6730 ,CU2501.XSGE , 72860.0    ,2024-03-19 15:00:00
 6731 ,CU2502.XSGE , 72800.0    ,2024-03-19 15:00:00
 6732 ,CU2503.XSGE , 72830.0    ,2024-03-19 15:00:00
 6733 ,CU8888.XSGE , 72913.058  ,2024-03-19 15:00:00
 6734 ,CU9999.XSGE , 72920.0    ,2024-03-19 15:00:00
 6735 ,CY2404.XZCE , 21545.0    ,2024-03-19 15:00:00
 6736 ,CY2405.XZCE , 21265.0    ,2024-03-19 15:00:00
 6737 ,CY2406.XZCE , 21635.0    ,2024-03-19 15:00:00
 6738 ,CY2407.XZCE , 21530.0    ,2024-03-19 15:00:00
 6739 ,CY2408.XZCE , 20260.0    ,2024-03-19 15:00:00
 6740 ,CY2409.XZCE , 22075.0    ,2024-03-19 15:00:00
 6741 ,CY2410.XZCE , 22400.0    ,2024-03-19 15:00:00
 6742 ,CY2411.XZCE , 22455.0    ,2024-03-19 15:00:00
 6743 ,CY2412.XZCE , 22400.0    ,2024-03-19 15:00:00
 6744 ,CY2501.XZCE , 22315.0    ,2024-03-19 15:00:00
 6745 ,CY2502.XZCE , 22595.0    ,2024-03-19 15:00:00
 6746 ,CY2503.XZCE , 22595.0    ,2024-03-19 15:00:00
 6747 ,CY8888.XZCE , 21296.094  ,2024-03-19 15:00:00
 6748 ,CY9999.XZCE , 21265.0    ,2024-03-19 15:00:00
 6749 ,EB2403.XDCE ,  9550.0    ,2024-03-19 15:00:00
 6750 ,EB2404.XDCE ,  9330.0    ,2024-03-19 15:00:00
 6751 ,EB2405.XDCE ,  9314.0    ,2024-03-19 15:00:00
 6752 ,EB2406.XDCE ,  9242.0    ,2024-03-19 15:00:00
 6753 ,EB2407.XDCE ,  9137.0    ,2024-03-19 15:00:00
 6754 ,EB2408.XDCE ,  9053.0    ,2024-03-19 15:00:00
 6755 ,EB2409.XDCE ,  8997.0    ,2024-03-19 15:00:00
 6756 ,EB2410.XDCE ,  8925.0    ,2024-03-19 15:00:00
 6757 ,EB2411.XDCE ,  8859.0    ,2024-03-19 15:00:00
 6758 ,EB2412.XDCE ,  8907.0    ,2024-03-19 15:00:00
 6759 ,EB2501.XDCE ,  8800.0    ,2024-03-19 15:00:00
 6760 ,EB2502.XDCE ,  8861.0    ,2024-03-19 15:00:00
 6761 ,EB8888.XDCE ,  9309.106  ,2024-03-19 15:00:00
 6762 ,EB9999.XDCE ,  9314.0    ,2024-03-19 15:00:00
 6763 ,EC2404.XINE ,  1918.0    ,2024-03-19 15:00:00
 6764 ,EC2406.XINE ,  1568.2    ,2024-03-19 15:00:00
 6765 ,EC2408.XINE ,  1414.7    ,2024-03-19 15:00:00
 6766 ,EC2410.XINE ,  1243.6    ,2024-03-19 15:00:00
 6767 ,EC2412.XINE ,  1317.9    ,2024-03-19 15:00:00
 6768 ,EC2502.XINE ,  1201.4    ,2024-03-19 15:00:00
 6769 ,EC8888.XINE ,  1656.169  ,2024-03-19 15:00:00
 6770 ,EC9999.XINE ,  1918.0    ,2024-03-19 15:00:00
 6771 ,EG2403.XDCE ,  4375.0    ,2024-03-19 15:00:00
 6772 ,EG2404.XDCE ,  4492.0    ,2024-03-19 15:00:00
 6773 ,EG2405.XDCE ,  4534.0    ,2024-03-19 15:00:00
 6774 ,EG2406.XDCE ,  4557.0    ,2024-03-19 15:00:00
 6775 ,EG2407.XDCE ,  4570.0    ,2024-03-19 15:00:00
 6776 ,EG2408.XDCE ,  4600.0    ,2024-03-19 15:00:00
 6777 ,EG2409.XDCE ,  4612.0    ,2024-03-19 15:00:00
 6778 ,EG2410.XDCE ,  4610.0    ,2024-03-19 15:00:00
 6779 ,EG2411.XDCE ,  4633.0    ,2024-03-19 15:00:00
 6780 ,EG2412.XDCE ,  4649.0    ,2024-03-19 15:00:00
 6781 ,EG2501.XDCE ,  4655.0    ,2024-03-19 15:00:00
 6782 ,EG2502.XDCE ,  4645.0    ,2024-03-19 15:00:00
 6783 ,EG8888.XDCE ,  4552.466  ,2024-03-19 15:00:00
 6784 ,EG9999.XDCE ,  4534.0    ,2024-03-19 15:00:00
 6785 ,FB2404.XDCE ,  1243.0    ,2024-03-19 15:00:00
 6786 ,FB2405.XDCE ,  1249.0    ,2024-03-19 15:00:00
 6787 ,FB2406.XDCE ,  1279.5    ,2024-03-19 15:00:00
 6788 ,FB2407.XDCE ,  1280.5    ,2024-03-19 15:00:00
 6789 ,FB2408.XDCE ,  1259.5    ,2024-03-19 15:00:00
 6790 ,FB2409.XDCE ,  1270.0    ,2024-03-19 15:00:00
 6791 ,FB2410.XDCE ,  1279.5    ,2024-03-19 15:00:00
 6792 ,FB2411.XDCE ,  1272.0    ,2024-03-19 15:00:00
 6793 ,FB2412.XDCE ,  1263.5    ,2024-03-19 15:00:00
 6794 ,FB2501.XDCE ,  1262.5    ,2024-03-19 15:00:00
 6795 ,FB2502.XDCE ,  1263.0    ,2024-03-19 15:00:00
 6796 ,FB2503.XDCE ,  1263.0    ,2024-03-19 15:00:00
 6797 ,FB8888.XDCE ,  1249.134  ,2024-03-19 15:00:00
 6798 ,FB9999.XDCE ,  1249.0    ,2024-03-19 15:00:00
 6799 ,FG2404.XZCE ,  1585.0    ,2024-03-19 15:00:00
 6800 ,FG2405.XZCE ,  1553.0    ,2024-03-19 15:00:00
 6801 ,FG2406.XZCE ,  1556.0    ,2024-03-19 15:00:00
 6802 ,FG2407.XZCE ,  1534.0    ,2024-03-19 15:00:00
 6803 ,FG2408.XZCE ,  1545.0    ,2024-03-19 15:00:00
 6804 ,FG2409.XZCE ,  1514.0    ,2024-03-19 15:00:00
 6805 ,FG2410.XZCE ,  1530.0    ,2024-03-19 15:00:00
 6806 ,FG2411.XZCE ,  1506.0    ,2024-03-19 15:00:00
 6807 ,FG2412.XZCE ,  1513.0    ,2024-03-19 15:00:00
 6808 ,FG2501.XZCE ,  1483.0    ,2024-03-19 15:00:00
 6809 ,FG2502.XZCE ,  1501.0    ,2024-03-19 15:00:00
 6810 ,FG2503.XZCE ,  1483.0    ,2024-03-19 15:00:00
 6811 ,FG8888.XZCE ,  1537.309  ,2024-03-19 15:00:00
 6812 ,FG9999.XZCE ,  1553.0    ,2024-03-19 15:00:00
 6813 ,FU2404.XSGE ,  3400.0    ,2024-03-19 15:00:00
 6814 ,FU2405.XSGE ,  3367.0    ,2024-03-19 15:00:00
 6815 ,FU2406.XSGE ,  3360.0    ,2024-03-19 15:00:00
